original_path,original_size_bytes,avif_size_bytes,avif_compression_ratio
oc-content/uploads/81058/81058_preview.png,267151,8157,32.75
oc-content/uploads/73141/73141_original.png,453723,22354,20.3
oc-content/uploads/73141/73141_preview.png,300860,14082,21.36
oc-content/uploads/73141/73141.png,520824,21209,24.56
oc-content/uploads/73141/73141_thumbnail.png,97417,5429,17.94
oc-content/uploads/13898/13898_preview.png,223326,6532,34.19
oc-content/uploads/13898/13898_original.png,193469,7093,27.28
oc-content/uploads/13898/13898_thumbnail.png,78533,2668,29.44
oc-content/uploads/13898/13898.png,363159,9245,39.28
oc-content/uploads/34686/34686_thumbnail.png,54021,2060,26.22
oc-content/uploads/34686/34686.png,220439,5065,43.52
oc-content/uploads/34686/34686_original.png,124325,3852,32.28
oc-content/uploads/34686/34686_preview.png,139141,3663,37.99
oc-content/uploads/6053/6053_preview.png,250096,10917,22.91
oc-content/uploads/6053/6053_thumbnail.png,87481,4783,18.29
oc-content/uploads/6053/6053_original.png,239409,12531,19.11
oc-content/uploads/6053/6053.png,424827,16373,25.95
oc-content/uploads/35754/35754_preview.png,276972,14067,19.69
oc-content/uploads/35754/35754_original.png,406267,21033,19.32
oc-content/uploads/35754/35754.png,476936,21276,22.42
oc-content/uploads/35754/35754_thumbnail.png,90231,5506,16.39
oc-content/uploads/72093/72093_thumbnail.png,87108,5539,15.73
oc-content/uploads/72093/72093.png,409318,16854,24.29
oc-content/uploads/72093/72093_preview.png,244981,11684,20.97
oc-content/uploads/72093/72093_original.png,193256,11654,16.58
oc-content/uploads/7181/7181_original.png,299553,14343,20.88
oc-content/uploads/7181/7181.png,353756,13749,25.73
oc-content/uploads/7181/7181_thumbnail.png,73993,4332,17.08
oc-content/uploads/7181/7181_preview.png,206865,9371,22.08
oc-content/uploads/51211/51211_thumbnail.png,74642,2950,25.3
oc-content/uploads/51211/51211_original.png,303860,10711,28.37
oc-content/uploads/51211/51211.png,369456,10051,36.76
oc-content/uploads/51211/51211_preview.png,217258,6642,32.71
oc-content/uploads/65024/65024_original.png,228355,10891,20.97
oc-content/uploads/65024/65024_thumbnail.png,84521,5241,16.13
oc-content/uploads/65024/65024_preview.png,244522,10364,23.59
oc-content/uploads/65024/65024.png,410118,14626,28.04
oc-content/uploads/21166/21166_preview.png,290142,14335,20.24
oc-content/uploads/21166/21166_thumbnail.png,95391,4792,19.91
oc-content/uploads/21166/21166.png,495259,22519,21.99
oc-content/uploads/21166/21166_original.png,285365,17886,15.95
oc-content/uploads/15353/15353.png,381424,8347,45.7
oc-content/uploads/15353/15353_thumbnail.png,76571,2583,29.64
oc-content/uploads/15353/15353_preview.png,224188,5608,39.98
oc-content/uploads/15353/15353_original.png,322745,8446,38.21
oc-content/uploads/52494/52494.png,458830,15519,29.57
oc-content/uploads/52494/52494_original.png,382405,16416,23.29
oc-content/uploads/52494/52494_preview.png,268450,10231,26.24
oc-content/uploads/52494/52494_thumbnail.png,88271,3871,22.8
oc-content/uploads/45423/45423.png,316679,11300,28.02
oc-content/uploads/45423/45423_preview.png,186451,7693,24.24
oc-content/uploads/45423/45423_thumbnail.png,65396,3331,19.63
oc-content/uploads/45423/45423_original.png,256541,11965,21.44
oc-content/uploads/56808/56808_original.png,360513,16384,22.0
oc-content/uploads/56808/56808_thumbnail.png,89347,5021,17.79
oc-content/uploads/56808/56808.png,429685,16196,26.53
oc-content/uploads/56808/56808_preview.png,255726,11192,22.85
oc-content/uploads/71616/71616_preview.png,203475,6237,32.62
oc-content/uploads/71616/71616.png,332580,9179,36.23
oc-content/uploads/71616/71616_original.png,223147,7418,30.08
oc-content/uploads/71616/71616_thumbnail.png,73803,2340,31.54
oc-content/uploads/4704/4704.png,307097,8433,36.42
oc-content/uploads/4704/4704_preview.png,186471,6195,30.1
oc-content/uploads/4704/4704_thumbnail.png,65832,3011,21.86
oc-content/uploads/4704/4704_original.png,216490,7758,27.91
oc-content/uploads/37003/37003.png,266436,8757,30.43
oc-content/uploads/37003/37003_preview.png,163772,6550,25.0
oc-content/uploads/37003/37003_thumbnail.png,60045,3299,18.2
oc-content/uploads/37003/37003_original.png,206971,8217,25.19
oc-content/uploads/38877/38877.png,363273,9425,38.54
oc-content/uploads/38877/38877_thumbnail.png,73226,2811,26.05
oc-content/uploads/38877/38877_preview.png,211424,6280,33.67
oc-content/uploads/38877/38877_original.png,305083,9385,32.51
oc-content/uploads/53546/53546_thumbnail.png,89759,5669,15.83
oc-content/uploads/53546/53546_preview.png,270839,14489,18.69
oc-content/uploads/53546/53546_original.png,387166,21338,18.14
oc-content/uploads/53546/53546.png,462896,21354,21.68
oc-content/uploads/14281/14281_preview.png,169028,4796,35.24
oc-content/uploads/14281/14281_original.png,114430,4054,28.23
oc-content/uploads/14281/14281.png,271530,6579,41.27
oc-content/uploads/14281/14281_thumbnail.png,65202,2598,25.1
oc-content/uploads/67773/67773_thumbnail.png,62461,1346,46.4
oc-content/uploads/67773/67773_preview.png,194695,3816,51.02
oc-content/uploads/67773/67773.png,336442,7877,42.71
oc-content/uploads/67773/67773_original.png,281658,9519,29.59
oc-content/uploads/41083/41083.png,406922,14356,28.35
oc-content/uploads/41083/41083_preview.png,245628,10284,23.88
oc-content/uploads/41083/41083_original.png,228197,11167,20.43
oc-content/uploads/41083/41083_thumbnail.png,85086,4773,17.83
oc-content/uploads/39199/39199_preview.png,266855,10677,24.99
oc-content/uploads/39199/39199_thumbnail.png,92796,5287,17.55
oc-content/uploads/39199/39199_original.png,382314,15005,25.48
oc-content/uploads/39199/39199.png,450287,14805,30.41
oc-content/uploads/59840/59840_preview.png,271051,13493,20.09
oc-content/uploads/59840/59840_thumbnail.png,93287,5455,17.1
oc-content/uploads/59840/59840.png,453312,19473,23.28
oc-content/uploads/59840/59840_original.png,253409,14929,16.97
oc-content/uploads/32571/32571_preview.png,127909,3915,32.67
oc-content/uploads/32571/32571_original.png,171520,5387,31.84
oc-content/uploads/32571/32571.png,208294,5418,38.44
oc-content/uploads/32571/32571_thumbnail.png,47854,1965,24.35
oc-content/uploads/62201/62201_preview.png,74683,2681,27.86
oc-content/uploads/62201/62201_thumbnail.png,28857,1457,19.81
oc-content/uploads/62201/62201_original.png,51710,2329,22.2
oc-content/uploads/62201/62201.png,120141,3815,31.49
oc-content/uploads/56034/56034.png,344482,8958,38.46
oc-content/uploads/56034/56034_thumbnail.png,73451,2584,28.43
oc-content/uploads/56034/56034_original.png,283479,9188,30.85
oc-content/uploads/56034/56034_preview.png,207643,6020,34.49
oc-content/uploads/10621/10621_thumbnail.png,44917,1637,27.44
oc-content/uploads/10621/10621_preview.png,127627,4016,31.78
oc-content/uploads/10621/10621_original.png,171188,6695,25.57
oc-content/uploads/10621/10621.png,215561,6400,33.68
oc-content/uploads/24414/24414.png,235741,3367,70.02
oc-content/uploads/24414/24414_thumbnail.png,55393,1252,44.24
oc-content/uploads/24414/24414_preview.png,147391,2377,62.01
oc-content/uploads/24414/24414_original.png,190889,3243,58.86
oc-content/uploads/1276/1276_thumbnail.png,71471,3136,22.79
oc-content/uploads/1276/1276_original.png,287202,9779,29.37
oc-content/uploads/1276/1276_preview.png,206520,6751,30.59
oc-content/uploads/1276/1276.png,348694,9911,35.18
oc-content/uploads/74364/74364_preview.png,294613,14346,20.54
oc-content/uploads/74364/74364.png,488465,20977,23.29
oc-content/uploads/74364/74364_original.png,270108,15503,17.42
oc-content/uploads/74364/74364_thumbnail.png,101130,4953,20.42
oc-content/uploads/58992/58992_original.png,371036,19605,18.93
oc-content/uploads/58992/58992.png,437490,19426,22.52
oc-content/uploads/58992/58992_thumbnail.png,84445,4619,18.28
oc-content/uploads/58992/58992_preview.png,253977,12438,20.42
oc-content/uploads/20888/20888.png,167583,2700,62.07
oc-content/uploads/20888/20888_thumbnail.png,42377,1239,34.2
oc-content/uploads/20888/20888_original.png,134967,2640,51.12
oc-content/uploads/20888/20888_preview.png,105035,2054,51.14
oc-content/uploads/40151/40151_thumbnail.png,27970,1134,24.66
oc-content/uploads/40151/40151_original.png,58540,2039,28.71
oc-content/uploads/40151/40151.png,101834,2689,37.87
oc-content/uploads/40151/40151_preview.png,66897,1870,35.77
oc-content/uploads/79823/79823.png,285313,5816,49.06
oc-content/uploads/79823/79823_thumbnail.png,68135,2330,29.24
oc-content/uploads/79823/79823_preview.png,176620,4308,41.0
oc-content/uploads/79823/79823_original.png,233775,5603,41.72
oc-content/uploads/12512/12512_thumbnail.png,100886,5810,17.36
oc-content/uploads/12512/12512.png,515429,19980,25.8
oc-content/uploads/12512/12512_original.png,436590,20470,21.33
oc-content/uploads/12512/12512_preview.png,304604,13557,22.47
oc-content/uploads/26727/26727_preview.png,205111,4862,42.19
oc-content/uploads/26727/26727_thumbnail.png,67951,2300,29.54
oc-content/uploads/26727/26727.png,350513,8298,42.24
oc-content/uploads/26727/26727_original.png,293735,9546,30.77
oc-content/uploads/3145/3145_preview.png,205066,7087,28.94
oc-content/uploads/3145/3145_original.png,182694,7667,23.83
oc-content/uploads/3145/3145_thumbnail.png,74257,3404,21.81
oc-content/uploads/3145/3145.png,335046,9812,34.15
oc-content/uploads/76057/76057.png,533026,23913,22.29
oc-content/uploads/76057/76057_preview.png,309718,16818,18.42
oc-content/uploads/76057/76057_thumbnail.png,100945,6718,15.03
oc-content/uploads/76057/76057_original.png,457787,24326,18.82
oc-content/uploads/31790/31790_thumbnail.png,75176,2367,31.76
oc-content/uploads/31790/31790.png,329978,8595,38.39
oc-content/uploads/31790/31790_original.png,185858,6093,30.5
oc-content/uploads/31790/31790_preview.png,201646,5844,34.5
oc-content/uploads/42262/42262_preview.png,273246,12506,21.85
oc-content/uploads/42262/42262.png,470570,19096,24.64
oc-content/uploads/42262/42262_original.png,397243,19690,20.17
oc-content/uploads/42262/42262_thumbnail.png,89215,4411,20.23
oc-content/uploads/48758/48758.png,503404,28045,17.95
oc-content/uploads/48758/48758_preview.png,283722,16974,16.72
oc-content/uploads/48758/48758_original.png,434899,29100,14.94
oc-content/uploads/48758/48758_thumbnail.png,91834,5812,15.8
oc-content/uploads/2097/2097.png,539039,31956,16.87
oc-content/uploads/2097/2097_thumbnail.png,96713,6558,14.75
oc-content/uploads/2097/2097_preview.png,305731,19737,15.49
oc-content/uploads/2097/2097_original.png,459416,31610,14.53
oc-content/uploads/30642/30642_preview.png,221023,7210,30.66
oc-content/uploads/30642/30642_thumbnail.png,76693,3166,24.22
oc-content/uploads/30642/30642_original.png,312777,10461,29.9
oc-content/uploads/30642/30642.png,375920,10320,36.43
oc-content/uploads/77185/77185_original.png,197637,8144,24.27
oc-content/uploads/77185/77185_thumbnail.png,77630,3329,23.32
oc-content/uploads/77185/77185_preview.png,216714,7514,28.84
oc-content/uploads/77185/77185.png,353560,11216,31.52
oc-content/uploads/60132/60132_preview.png,218404,7733,28.24
oc-content/uploads/60132/60132_thumbnail.png,77961,4006,19.46
oc-content/uploads/60132/60132.png,362322,11045,32.8
oc-content/uploads/60132/60132_original.png,207680,8215,25.28
oc-content/uploads/54307/54307_thumbnail.png,110871,7875,14.08
oc-content/uploads/54307/54307.png,560842,28560,19.64
oc-content/uploads/54307/54307_preview.png,333992,20786,16.07
oc-content/uploads/54307/54307_original.png,310398,23488,13.22
oc-content/uploads/18028/18028_preview.png,283827,11154,25.45
oc-content/uploads/18028/18028_original.png,424753,19214,22.11
oc-content/uploads/18028/18028_thumbnail.png,87640,3402,25.76
oc-content/uploads/18028/18028.png,493415,17596,28.04
oc-content/uploads/35330/35330_preview.png,244064,13304,18.35
oc-content/uploads/35330/35330.png,424770,20674,20.55
oc-content/uploads/35330/35330_original.png,365408,21726,16.82
oc-content/uploads/35330/35330_thumbnail.png,81138,4908,16.53
oc-content/uploads/3979/3979_thumbnail.png,48122,1470,32.74
oc-content/uploads/3979/3979_preview.png,125229,2872,43.6
oc-content/uploads/3979/3979_original.png,103822,3085,33.65
oc-content/uploads/3979/3979.png,196333,3970,49.45
oc-content/uploads/51675/51675_thumbnail.png,83593,4441,18.82
oc-content/uploads/51675/51675_original.png,161398,7964,20.27
oc-content/uploads/51675/51675.png,356424,11962,29.8
oc-content/uploads/51675/51675_preview.png,220348,8658,25.45
oc-content/uploads/22387/22387.png,292449,6919,42.27
oc-content/uploads/22387/22387_original.png,160292,5353,29.94
oc-content/uploads/22387/22387_preview.png,181197,4947,36.63
oc-content/uploads/22387/22387_thumbnail.png,65985,2538,26.0
oc-content/uploads/65440/65440.png,232553,6353,36.61
oc-content/uploads/65440/65440_preview.png,145451,4592,31.67
oc-content/uploads/65440/65440_thumbnail.png,54336,2347,23.15
oc-content/uploads/65440/65440_original.png,123896,4941,25.08
oc-content/uploads/64592/64592_original.png,348057,17719,19.64
oc-content/uploads/64592/64592_thumbnail.png,85195,3947,21.58
oc-content/uploads/64592/64592.png,410050,16803,24.4
oc-content/uploads/64592/64592_preview.png,244677,10422,23.48
oc-content/uploads/23255/23255_thumbnail.png,46461,1647,28.21
oc-content/uploads/23255/23255_preview.png,117631,2817,41.76
oc-content/uploads/23255/23255_original.png,102638,2884,35.59
oc-content/uploads/23255/23255.png,184173,3798,48.49
oc-content/uploads/17060/17060_thumbnail.png,69919,3463,20.19
oc-content/uploads/17060/17060.png,318626,10254,31.07
oc-content/uploads/17060/17060_original.png,178578,7831,22.8
oc-content/uploads/17060/17060_preview.png,195366,7096,27.53
oc-content/uploads/47710/47710.png,506990,19271,26.31
oc-content/uploads/47710/47710_original.png,286159,15597,18.35
oc-content/uploads/47710/47710_thumbnail.png,101448,6404,15.84
oc-content/uploads/47710/47710_preview.png,300210,14050,21.37
oc-content/uploads/18814/18814.png,436758,18080,24.16
oc-content/uploads/18814/18814_preview.png,265301,12849,20.65
oc-content/uploads/18814/18814_thumbnail.png,91443,4877,18.75
oc-content/uploads/18814/18814_original.png,235944,14760,15.99
oc-content/uploads/73525/73525_preview.png,350993,16361,21.45
oc-content/uploads/73525/73525_original.png,540343,28241,19.13
oc-content/uploads/73525/73525_thumbnail.png,102942,4460,23.08
oc-content/uploads/73525/73525.png,620725,27966,22.2
oc-content/uploads/6437/6437_original.png,531975,32018,16.61
oc-content/uploads/6437/6437_thumbnail.png,104929,6276,16.72
oc-content/uploads/6437/6437_preview.png,342106,18821,18.18
oc-content/uploads/6437/6437.png,609192,31497,19.34
oc-content/uploads/37467/37467_preview.png,229977,7235,31.79
oc-content/uploads/37467/37467_original.png,254422,8211,30.99
oc-content/uploads/37467/37467_thumbnail.png,83197,3901,21.33
oc-content/uploads/37467/37467.png,377623,9705,38.91
oc-content/uploads/44195/44195_preview.png,309595,14789,20.93
oc-content/uploads/44195/44195_thumbnail.png,101465,6216,16.32
oc-content/uploads/44195/44195.png,524876,21199,24.76
oc-content/uploads/44195/44195_original.png,405889,20370,19.93
oc-content/uploads/53122/53122.png,224804,5054,44.48
oc-content/uploads/53122/53122_thumbnail.png,47181,1450,32.54
oc-content/uploads/53122/53122_original.png,155541,4556,34.14
oc-content/uploads/53122/53122_preview.png,137997,3135,44.02
oc-content/uploads/67317/67317_preview.png,286489,14093,20.33
oc-content/uploads/67317/67317_thumbnail.png,93645,5681,16.48
oc-content/uploads/67317/67317_original.png,424422,22387,18.96
oc-content/uploads/67317/67317.png,498109,22159,22.48
oc-content/uploads/21502/21502_thumbnail.png,60047,1891,31.75
oc-content/uploads/21502/21502_original.png,139507,4698,29.69
oc-content/uploads/21502/21502_preview.png,163040,4350,37.48
oc-content/uploads/21502/21502.png,259568,6607,39.29
oc-content/uploads/15737/15737_thumbnail.png,76006,3519,21.6
oc-content/uploads/15737/15737_original.png,374687,24668,15.19
oc-content/uploads/15737/15737_preview.png,244724,11663,20.98
oc-content/uploads/15737/15737.png,434835,22965,18.93
oc-content/uploads/32929/32929.png,453891,14388,31.55
oc-content/uploads/32929/32929_preview.png,265071,9165,28.92
oc-content/uploads/32929/32929_thumbnail.png,89608,3368,26.61
oc-content/uploads/32929/32929_original.png,314714,12578,25.02
oc-content/uploads/59418/59418_preview.png,414413,34606,11.98
oc-content/uploads/59418/59418_thumbnail.png,121947,10814,11.28
oc-content/uploads/59418/59418.png,754493,56552,13.34
oc-content/uploads/59418/59418_original.png,675458,54968,12.29
oc-content/uploads/45047/45047_original.png,351808,27569,12.76
oc-content/uploads/45047/45047_thumbnail.png,120377,10030,12.0
oc-content/uploads/45047/45047.png,631773,34298,18.42
oc-content/uploads/45047/45047_preview.png,368608,24762,14.89
oc-content/uploads/71272/71272.png,436301,14956,29.17
oc-content/uploads/71272/71272_preview.png,262735,10898,24.11
oc-content/uploads/71272/71272_original.png,225308,11162,20.19
oc-content/uploads/71272/71272_thumbnail.png,92979,5698,16.32
oc-content/uploads/4360/4360_thumbnail.png,59441,1886,31.52
oc-content/uploads/4360/4360_preview.png,154916,3501,44.25
oc-content/uploads/4360/4360_original.png,140753,3467,40.6
oc-content/uploads/4360/4360.png,246925,4712,52.4
oc-content/uploads/10245/10245_original.png,209249,11743,17.82
oc-content/uploads/10245/10245_thumbnail.png,89883,4842,18.56
oc-content/uploads/10245/10245.png,426658,14159,30.13
oc-content/uploads/10245/10245_preview.png,261340,10155,25.74
oc-content/uploads/57582/57582_preview.png,279721,11511,24.3
oc-content/uploads/57582/57582.png,451286,13655,33.05
oc-content/uploads/57582/57582_thumbnail.png,102732,5739,17.9
oc-content/uploads/57582/57582_original.png,148975,8780,16.97
oc-content/uploads/24070/24070_original.png,404000,22293,18.12
oc-content/uploads/24070/24070_preview.png,308497,16633,18.55
oc-content/uploads/24070/24070_thumbnail.png,101235,6555,15.44
oc-content/uploads/24070/24070.png,524139,23457,22.34
oc-content/uploads/1612/1612_preview.png,222079,9345,23.76
oc-content/uploads/1612/1612_thumbnail.png,78456,4042,19.41
oc-content/uploads/1612/1612.png,368985,13453,27.43
oc-content/uploads/1612/1612_original.png,208075,10246,20.31
oc-content/uploads/74700/74700_original.png,240887,7473,32.23
oc-content/uploads/74700/74700_preview.png,211551,6079,34.8
oc-content/uploads/74700/74700.png,347126,8390,41.37
oc-content/uploads/74700/74700_thumbnail.png,73778,2603,28.34
oc-content/uploads/40535/40535.png,86994,3556,24.46
oc-content/uploads/40535/40535_original.png,56783,3038,18.69
oc-content/uploads/40535/40535_preview.png,52779,2745,19.23
oc-content/uploads/40535/40535_thumbnail.png,19626,1524,12.88
oc-content/uploads/32115/32115_original.png,179665,7530,23.86
oc-content/uploads/32115/32115_preview.png,204120,7098,28.76
oc-content/uploads/32115/32115.png,328783,9451,34.79
oc-content/uploads/32115/32115_thumbnail.png,78333,3559,22.01
oc-content/uploads/62665/62665_original.png,317517,11195,28.36
oc-content/uploads/62665/62665_thumbnail.png,85666,3940,21.74
oc-content/uploads/62665/62665.png,421894,12154,34.71
oc-content/uploads/62665/62665_preview.png,252929,8723,29.0
oc-content/uploads/56450/56450_original.png,236159,10364,22.79
oc-content/uploads/56450/56450_thumbnail.png,93168,4806,19.39
oc-content/uploads/56450/56450_preview.png,250647,9444,26.54
oc-content/uploads/56450/56450.png,407853,12640,32.27
oc-content/uploads/11397/11397_preview.png,142117,4012,35.42
oc-content/uploads/11397/11397.png,226518,5965,37.97
oc-content/uploads/11397/11397_original.png,125460,4487,27.96
oc-content/uploads/11397/11397_thumbnail.png,53170,1861,28.57
oc-content/uploads/53310/53310_original.png,483271,30537,15.83
oc-content/uploads/53310/53310_thumbnail.png,101396,5856,17.31
oc-content/uploads/53310/53310_preview.png,320498,17521,18.29
oc-content/uploads/53310/53310.png,566023,29823,18.98
oc-content/uploads/67125/67125.png,411455,13391,30.73
oc-content/uploads/67125/67125_original.png,228497,10144,22.53
oc-content/uploads/67125/67125_thumbnail.png,86061,5095,16.89
oc-content/uploads/67125/67125_preview.png,246584,9610,25.66
oc-content/uploads/70192/70192_thumbnail.png,67984,2497,27.23
oc-content/uploads/70192/70192.png,281045,5891,47.71
oc-content/uploads/70192/70192_preview.png,174973,4316,40.54
oc-content/uploads/70192/70192_original.png,100544,3385,29.7
oc-content/uploads/37655/37655_original.png,149643,7724,19.37
oc-content/uploads/37655/37655.png,341395,11819,28.89
oc-content/uploads/37655/37655_preview.png,208730,8311,25.11
oc-content/uploads/37655/37655_thumbnail.png,75658,3936,19.22
oc-content/uploads/5080/5080_preview.png,146768,2176,67.45
oc-content/uploads/5080/5080_original.png,196325,2925,67.12
oc-content/uploads/5080/5080_thumbnail.png,52704,1213,43.45
oc-content/uploads/5080/5080.png,240765,2938,81.95
oc-content/uploads/68951/68951_original.png,119556,3124,38.27
oc-content/uploads/68951/68951.png,207264,4355,47.59
oc-content/uploads/68951/68951_thumbnail.png,47513,1469,32.34
oc-content/uploads/68951/68951_preview.png,127100,2945,43.16
oc-content/uploads/45275/45275.png,431966,14781,29.22
oc-content/uploads/45275/45275_original.png,285264,12633,22.58
oc-content/uploads/45275/45275_preview.png,259579,10075,25.76
oc-content/uploads/45275/45275_thumbnail.png,88664,4174,21.24
oc-content/uploads/83159/83159_preview.png,195252,4599,42.46
oc-content/uploads/83159/83159_thumbnail.png,71257,2264,31.47
oc-content/uploads/83159/83159_original.png,176140,4970,35.44
oc-content/uploads/83159/83159.png,317890,6678,47.6
oc-content/uploads/69883/69883_thumbnail.png,87132,4275,20.38
oc-content/uploads/69883/69883_preview.png,245770,8916,27.57
oc-content/uploads/69883/69883_original.png,232461,9640,24.11
oc-content/uploads/69883/69883.png,410367,12201,33.63
oc-content/uploads/11999/11999_original.png,263229,17752,14.83
oc-content/uploads/11999/11999.png,377665,20299,18.61
oc-content/uploads/11999/11999_thumbnail.png,75158,4535,16.57
oc-content/uploads/11999/11999_preview.png,226780,13249,17.12
oc-content/uploads/36787/36787_thumbnail.png,47052,2257,20.85
oc-content/uploads/36787/36787_preview.png,125708,3865,32.52
oc-content/uploads/36787/36787.png,206287,5221,39.51
oc-content/uploads/36787/36787_original.png,122745,4396,27.92
oc-content/uploads/71040/71040_original.png,299904,11736,25.55
oc-content/uploads/71040/71040_preview.png,204550,4651,43.98
oc-content/uploads/71040/71040_thumbnail.png,63523,1610,39.46
oc-content/uploads/71040/71040.png,357464,10061,35.53
oc-content/uploads/4152/4152_thumbnail.png,52842,1655,31.93
oc-content/uploads/4152/4152.png,229783,5329,43.12
oc-content/uploads/4152/4152_original.png,121939,4249,28.7
oc-content/uploads/4152/4152_preview.png,144762,3662,39.53
oc-content/uploads/21730/21730_thumbnail.png,101561,5779,17.57
oc-content/uploads/21730/21730_original.png,282683,14763,19.15
oc-content/uploads/21730/21730.png,491825,18770,26.2
oc-content/uploads/21730/21730_preview.png,295368,13782,21.43
oc-content/uploads/15505/15505_preview.png,204839,6070,33.75
oc-content/uploads/15505/15505_original.png,180536,6479,27.86
oc-content/uploads/15505/15505_thumbnail.png,73437,2896,25.36
oc-content/uploads/15505/15505.png,333574,8409,39.67
oc-content/uploads/1420/1420_thumbnail.png,75721,3506,21.6
oc-content/uploads/1420/1420_preview.png,208511,6643,31.39
oc-content/uploads/1420/1420_original.png,195883,6943,28.21
oc-content/uploads/1420/1420.png,343927,8984,38.28
oc-content/uploads/74532/74532.png,148500,3522,42.16
oc-content/uploads/74532/74532_original.png,86742,2584,33.57
oc-content/uploads/74532/74532_thumbnail.png,37514,1451,25.85
oc-content/uploads/74532/74532_preview.png,94167,2558,36.81
oc-content/uploads/40707/40707_preview.png,232664,7930,29.34
oc-content/uploads/40707/40707_original.png,214743,8220,26.12
oc-content/uploads/40707/40707.png,379668,10635,35.7
oc-content/uploads/40707/40707_thumbnail.png,84500,4160,20.31
oc-content/uploads/67919/67919.png,320723,7073,45.34
oc-content/uploads/67919/67919_thumbnail.png,70918,2588,27.4
oc-content/uploads/67919/67919_original.png,264415,6861,38.54
oc-content/uploads/67919/67919_preview.png,193564,5100,37.95
oc-content/uploads/10077/10077_preview.png,229080,7051,32.49
oc-content/uploads/10077/10077_thumbnail.png,79312,3070,25.83
oc-content/uploads/10077/10077_original.png,319139,10867,29.37
oc-content/uploads/10077/10077.png,386278,10621,36.37
oc-content/uploads/24242/24242_thumbnail.png,82221,3879,21.2
oc-content/uploads/24242/24242_original.png,237760,11546,20.59
oc-content/uploads/24242/24242.png,410399,15299,26.83
oc-content/uploads/24242/24242_preview.png,241734,9369,25.8
oc-content/uploads/63585/63585_preview.png,252452,11304,22.33
oc-content/uploads/63585/63585.png,432522,15582,27.76
oc-content/uploads/63585/63585_thumbnail.png,87147,5466,15.94
oc-content/uploads/63585/63585_original.png,375605,15772,23.81
oc-content/uploads/62457/62457_thumbnail.png,59288,2274,26.07
oc-content/uploads/62457/62457_original.png,198887,6745,29.49
oc-content/uploads/62457/62457.png,262168,7563,34.66
oc-content/uploads/62457/62457_preview.png,162197,5073,31.97
oc-content/uploads/83965/83965_thumbnail.png,71265,2755,25.87
oc-content/uploads/83965/83965.png,334026,7356,45.41
oc-content/uploads/83965/83965_preview.png,198857,5181,38.38
oc-content/uploads/83965/83965_original.png,286174,7322,39.08
oc-content/uploads/25390/25390_preview.png,214596,8947,23.99
oc-content/uploads/25390/25390.png,349700,11876,29.45
oc-content/uploads/25390/25390_original.png,192368,9795,19.64
oc-content/uploads/25390/25390_thumbnail.png,76269,3918,19.47
oc-content/uploads/56662/56662.png,410790,14103,29.13
oc-content/uploads/56662/56662_thumbnail.png,83087,3940,21.09
oc-content/uploads/56662/56662_preview.png,241899,9221,26.23
oc-content/uploads/56662/56662_original.png,349328,14337,24.37
oc-content/uploads/32327/32327_original.png,114047,2470,46.17
oc-content/uploads/32327/32327_preview.png,135059,2447,55.19
oc-content/uploads/32327/32327.png,212463,3206,66.27
oc-content/uploads/32327/32327_thumbnail.png,52517,1432,36.67
oc-content/uploads/3377/3377_thumbnail.png,71268,3673,19.4
oc-content/uploads/3377/3377_original.png,271514,11552,23.5
oc-content/uploads/3377/3377.png,333531,11692,28.53
oc-content/uploads/3377/3377_preview.png,200323,8272,24.22
oc-content/uploads/76265/76265_original.png,168323,6068,27.74
oc-content/uploads/76265/76265.png,301675,7747,38.94
oc-content/uploads/76265/76265_preview.png,185254,5739,32.28
oc-content/uploads/76265/76265_thumbnail.png,67296,3048,22.08
oc-content/uploads/42050/42050_preview.png,73703,2811,26.22
oc-content/uploads/42050/42050.png,123860,4043,30.64
oc-content/uploads/42050/42050_thumbnail.png,25575,1361,18.79
oc-content/uploads/42050/42050_original.png,83408,3534,23.6
oc-content/uploads/22989/22989_preview.png,251542,8623,29.17
oc-content/uploads/22989/22989.png,421806,15449,27.3
oc-content/uploads/22989/22989_original.png,262437,12515,20.97
oc-content/uploads/22989/22989_thumbnail.png,88963,2972,29.93
oc-content/uploads/12720/12720_thumbnail.png,69419,3468,20.02
oc-content/uploads/12720/12720_preview.png,198605,7875,25.22
oc-content/uploads/12720/12720.png,330665,11398,29.01
oc-content/uploads/12720/12720_original.png,247016,10391,23.77
oc-content/uploads/26515/26515_thumbnail.png,89914,4886,18.4
oc-content/uploads/26515/26515_original.png,239427,11623,20.6
oc-content/uploads/26515/26515_preview.png,255922,10663,24.0
oc-content/uploads/26515/26515.png,427841,15222,28.11
oc-content/uploads/60300/60300.png,472867,20083,23.55
oc-content/uploads/60300/60300_thumbnail.png,89503,4559,19.63
oc-content/uploads/60300/60300_original.png,394072,20382,19.33
oc-content/uploads/60300/60300_preview.png,273791,12877,21.26
oc-content/uploads/54135/54135_preview.png,213289,6001,35.54
oc-content/uploads/54135/54135_thumbnail.png,70973,2059,34.47
oc-content/uploads/54135/54135_original.png,297025,9664,30.74
oc-content/uploads/54135/54135.png,354912,9457,37.53
oc-content/uploads/43182/43182_original.png,248511,7328,33.91
oc-content/uploads/43182/43182_thumbnail.png,63607,1953,32.57
oc-content/uploads/43182/43182.png,298757,7084,42.17
oc-content/uploads/43182/43182_preview.png,180080,4569,39.41
